GEO_ID;GEO_ID_F;NAME;NAICS2017;ciiu4;grupo;NAICS2017_F;NAICS2017_LABEL;YEAR;RCPTOT;RCPTOT_S;PAYANN;PAYANN_S;EMP;EMP_S;EMPQ1PW;EMPQ1PW_S;HOURS;HOURS_S;PAYANPW;PAYANPW_S;CSTMTOT;CSTMTOT_S;CSTMPRT;CSTMPRT_S;CSTRSL;CSTRSL_S;CSTFU;CSTFU_S;CSTELEC;CSTELEC_S;CSTCNT;CSTCNT_S;ELECPCH;ELECPCH_S;ELECGEN;ELECGEN_S;ELECSLD;ELECSLD_S;VALADD;VALADD_S;INVTOTB;INVTOTB_S;INVFINB;INVFINB_S;INVWIPB;INVWIPB_S;INVMATB;INVMATB_S;INVTOTE;INVTOTE_S;INVFINE;INVFINE_S;INVWIPE;INVWIPE_S;INVMATE;INVMATE_S;RPTOT;RPTOT_S;RPBLD;RPBLD_S;RPMCH;RPMCH_S;PCHTT;PCHTT_S;PCHTEMP;PCHTEMP_S;PCHCMPQ;PCHCMPQ_S;PCHEXSO;PCHEXSO_S;PCHDAPR;PCHDAPR_S;PCHCSVC;PCHCSVC_S;PCHRPR;PCHRPR_S;PCHRFUS;PCHRFUS_S;PCHADVT;PCHADVT_S;PCHPRTE;PCHPRTE_S;PCHTAX;PCHTAX_S;PCHOEXP;PCHOEXP_S
0100000US;null;United States;312111;1104;11;null;Soft drink manufacturing;2018;37070353;1.0;3236873;2.4;58705;1.5;41680;0.8;83125;0.8;2248957;1.2;25768352;0.9;21497034;1.0;3682734;1.1;140643;1.1;257604;0.5;190336;0.9;2994373;1.1;D;D;0;X;11330368;1.7;2005527;1.0;1051769;1.4;138478;0.5;815280;0.9;2089582;1.1;1093609;1.4;125005;0.5;870968;1.1;415572;1.4;289341;1.6;126231;1.2;2536025;2.7;99558;11.9;120402;6.0;7443;4.1;11441;9.0;30143;3.3;356076;2.6;192301;2.1;981233;4.5;78591;2.8;141924;2.7;516915;5.2
0100000US;null;United States;312112;1104;11;null;Bottled water manufacturing;2018;6047067;0.5;569812;2.3;11435;3.0;8115;4.3;14013;4.6;386881;2.1;2448741;0.6;2185198;0.6;108762;0.9;24288;0.7;121698;0.6;8794;0.4;1469016;0.4;0;X;0;X;3611855;0.5;423864;0.8;135350;1.4;31545;1.4;256969;0.7;444595;0.4;146383;0.7;34042;0.4;264170;0.7;70807;3.9;53673;5.0;17134;2.1;718704;4.2;76020;9.3;3077;5.5;2947;3.5;1361;6.7;8982;16.1;58337;15.4;16823;17.5;29865;10.4;25750;6.0;32499;6.9;463044;3.3
0100000US;null;United States;312113;3530;35;null;Ice manufacturing;2018;884300;1.2;222401;0.9;5233;1.1;2489;1.5;3807;2.6;75638;2.0;160508;1.9;88299;2.0;9017;1.7;16019;3.9;45084;3.3;2088;4.0;545061;4.2;0;X;0;X;723914;1.5;22689;2.0;10427;1.8;1485;15.4;10777;2.3;24211;2.7;10485;2.3;1549;15.5;12177;3.5;28381;6.6;19488;3.7;8893;17.7;176377;11.8;11437;10.0;979;15.5;337;7.4;311;12.3;4059;15.5;20786;10.8;10175;9.7;1434;10.9;2658;10.8;10665;8.7;113535;15.7
0100000US;null;United States;312120;1103;11;null;Breweries;2018;30971713;0.3;3222772;1.2;70562;1.5;34350;2.6;64641;2.3;1628572;2.0;10589130;0.3;9853576;0.2;362037;3.4;120890;0.1;206980;0.5;45646;0.0;2605952;0.4;21746;0.0;D;D;20582154;0.4;1356604;1.4;495598;1.8;301685;1.4;559321;3.4;1600536;0.2;605465;0.1;391390;0.5;603681;0.2;509503;0.3;399492;0.4;110011;0.1;1959869;1.6;53381;2.2;18136;6.2;11409;13.8;6268;1.2;23457;3.4;139104;4.1;129509;2.5;122758;9.7;93650;5.7;230809;1.5;1131389;0.5
0100000US;null;United States;312130;1101;11;null;Wineries;2018;20573380;0.8;2754400;1.5;49458;1.8;19324;1.1;37298;1.3;952204;1.5;8305521;0.9;7370198;1.0;655206;0.5;39437;3.4;120305;1.4;120374;3.9;880903;1.3;6983;13.3;D;D;12714187;1.2;13179006;1.2;5793149;5.5;6719760;4.2;666097;3.8;13731339;0.9;5913888;1.0;7045349;0.9;772101;0.7;384139;2.3;278000;2.7;106139;2.7;2337096;3.6;116272;20.7;11047;3.9;18496;2.9;18014;9.4;63755;8.0;119263;4.1;33036;2.8;198242;5.9;237812;11.8;190535;4.0;1330623;3.4
0100000US;null;United States;312140;1101;11;null;Distilleries;2018;13185972;0.9;789172;0.6;11938;0.6;7699;0.5;15491;0.1;419966;0.2;4042326;0.9;3624435;0.9;321403;0.2;29803;0.9;29965;2.0;36720;1.5;370417;1.5;D;D;D;D;9631792;1.0;2855735;0.1;1424724;0.2;1092586;0.4;338424;0.6;3347961;0.2;1673669;0.2;1331788;0.2;342505;0.4;95090;0.6;64828;0.7;30263;0.3;803517;17.0;38972;13.2;3596;1.6;2282;8.9;3149;5.2;6102;7.6;48636;8.3;20096;2.5;131436;4.1;48069;1.1;91389;5.3;409788;30.6
0100000US;null;United States;312230;1200;12;null;Tobacco manufacturing;2018;47459999;0.1;932391;0.1;13638;0.1;10365;0.2;18674;0.1;537232;0.1;8044908;0.2;7568888;0.2;307803;0.0;35755;0.1;64502;0.1;67959;0.1;900221;0.1;D;D;0;X;39275196;0.1;4559225;0.1;1160582;0.1;166105;0.1;3232538;0.1;4393338;0.1;1018976;0.1;167815;0.1;3206547;0.1;50668;1.7;33356;0.0;17312;5.1;957252;0.1;103915;0.1;3046;0.0;3909;0.0;4488;0.0;6622;0.1;110837;0.4;17952;0.1;34594;0.0;174757;0.1;99512;0.1;397620;0.1
0100000US;null;United States;313110;1311;13;null;Fiber, yarn, and thread mills;2018;6962526;0.4;810625;1.3;20526;3.9;18229;4.2;38741;1.4;662026;1.4;4807185;0.2;4522044;0.2;27090;1.4;27508;0.8;217602;2.2;12941;0.1;3746270;0.8;0;X;0;X;2151361;1.1;550322;2.7;250186;1.8;85864;4.4;214272;6.2;548515;3.7;247167;7.9;84903;0.8;216445;1.6;24063;0.9;18432;1.1;5631;0.7;343213;3.7;51910;7.6;1289;8.8;804;3.0;3098;10.8;6189;24.2;81759;1.8;19777;1.7;4485;3.9;14420;3.4;22454;1.9;137028;6.2
0100000US;null;United States;313210;1312;13;null;Broadwoven fabric mills;2018;4150358;0.6;669067;1.3;16527;0.5;14066;0.4;28301;0.5;497381;1.4;2538162;0.6;2239803;0.7;90919;3.4;21320;0.6;102250;1.1;83869;2.3;1560938;2.0;0;X;D;D;1589780;1.2;616517;0.6;258854;0.9;168942;1.5;188722;0.8;623642;1.0;235218;2.8;170160;0.9;218264;0.8;18410;4.9;14490;5.4;3920;4.3;353955;3.7;39658;7.9;3400;5.2;1877;12.6;3738;10.1;3895;6.4;49756;7.3;15617;4.0;5950;7.8;19295;7.6;18530;3.1;192239;4.4
0100000US;null;United States;313220;1399;13;null;Narrow fabric mills and schiffli machine embroidery;2018;896419;1.3;215088;1.7;5454;1.8;4453;2.1;8437;2.1;140872;1.4;373044;2.6;324684;2.8;23978;5.1;10351;15.3;11820;2.0;2210;5.5;140016;3.4;0;X;0;X;525651;1.6;143734;1.3;64214;3.3;30422;3.8;49099;1.9;158895;5.0;60188;4.3;36724;6.4;61983;6.8;10601;3.0;9799;3.1;802(s);49.3;63379;12.7;6232;23.0;1056;21.8;1500;12.7;1037;13.8;1882;11.0;10466;12.3;3872;8.9;2923;33.4;6542;8.0;3731;10.3;24138;20.9
0100000US;null;United States;313230;1399;13;null;Nonwoven fabric mills;2018;7277636;1.3;887962;1.4;16615;1.3;12210;1.5;24576;1.9;555613;1.6;3503898;1.4;3167816;1.4;114333;10.1;39486;2.8;155739;2.6;26523;2.8;2439800;1.6;D;D;0;X;3767444;2.2;704333;4.5;340363;6.2;103927;2.4;260043;4.4;722371;1.4;335631;1.8;102364;2.3;284375;2.2;54231;17.1;41603;22.8;12628;3.5;465082;1.8;68311;6.0;7204;26.3;3066;7.8;3819;2.0;6713;7.3;97049;3.3;24590;1.4;10332;0.0;47998;1.4;28629;1.7;167371;0.1
0100000US;null;United States;313240;1391;13;null;Knit fabric mills;2018;1363690;0.9;255614;0.9;6030;0.8;4819;1.0;9713;0.9;152948;1.2;755542;0.9;596366;1.1;79249;0.7;12496;0.5;19369;0.8;48062;1.5;226074;0.7;D;D;D;D;600043;1.6;207212;2.4;80818;0.9;44554;3.8;81840;4.1;189904;1.0;78092;4.9;39175;1.5;72637;5.2;11771;2.2;10584;2.0;1187;11.1;111579;5.3;11061;11.8;947;5.2;4421;1.5;894;11.6;1911;11.5;11725;6.1;11488;21.9;1713;7.1;7656;7.8;6169;27.6;53593;3.7
0100000US;null;United States;313310;1311;13;null;Textile and fabric finishing mills;2018;4886166;1.2;784886;1.4;18990;1.6;15003;1.6;27277;1.8;512246;1.6;3040296;1.2;2690391;0.9;141354;2.9;59587;15.2;88102;2.2;60862;2.1;1177293;2.1;0;X;0;X;1823470;1.6;576788;1.4;281087;1.5;122665;4.5;173037;2.5;595585;1.9;257220;1.2;124132;2.5;214233;4.6;47713;5.6;39075;5.6;8638;11.3;487483;7.5;49910;15.7;4264;7.7;3040;16.3;6873;13.4;5586;5.0;70137;11.9;41553;11.6;12890;9.9;27647;8.8;19328;11.0;246255;7.6
0100000US;null;United States;313320;1313;13;null;Fabric coating mills;2018;2621589;0.8;410011;0.8;7069;0.7;4826;1.2;10343;0.9;217553;1.0;1601361;1.1;1518280;1.1;28761;7.0;13656;0.7;21891;0.3;18774;9.1;218210;0.3;0;X;D;D;1042100;1.4;350208;1.0;148860;2.3;38027;24.8;163322;7.4;383243;1.8;158327;1.0;50431;2.9;174486;3.0;29751;4.5;27332;4.5;2419;5.3;183266;11.0;31560(s);43.7;1578;6.7;2127;10.9;1864;9.1;3201;5.1;20945;6.1;7738;3.7;12351;1.7;24839;12.0;18110(s);41.7;58953;4.7
0100000US;null;United States;314110;1393;13;null;Carpet and rug mills;2018;9575793;0.6;1191840;0.7;27300;0.2;22180;0.4;45935;0.7;793912;0.8;5788812;0.6;5332459;0.6;70156;0.0;37152;2.0;93515;0.8;255530;1.6;1380706;0.8;D;D;0;X;3767439;0.8;1741424;0.1;1247716;0.1;134403;0.6;359305;0.3;1812300;0.9;1136854;0.6;225722;2.5;449723;1.7;68656;3.6;55911;4.0;12745;2.1;412707;4.6;43908;6.6;4102;2.6;2381;1.4;3528;3.7;7206;9.1;63615;3.0;35328;2.9;11193;3.5;39147;2.5;28870;2.4;173430;7.1
0100000US;null;United States;314120;1392;13;null;Curtain and linen mills;2018;3648575;1.6;676599;1.8;20461;1.8;15383;2.5;26279;3.6;408084;2.5;1783049;2.3;1453923;2.8;260783;5.4;6897;5.7;13224;2.2;48222;18.2;140733;3.3;D;D;D;D;1854166;2.0;650191;1.9;288996;3.0;70127;5.8;291067;3.1;626032;2.0;284873;1.8;62890;5.9;278269;4.2;84062;4.1;76631;4.4;7431;1.2;314394;6.9;99088;11.8;2588;3.1;3006;18.1;4253;16.8;8284;11.0;16057;8.4;5629;7.4;11034;10.1;18480;12.4;13155;6.8;132820;10.6
0100000US;null;United States;314910;1392;13;null;Textile bag and canvas mills;2018;3264609;5.2;782207;1.8;20029;2.4;14429;2.1;24398;3.8;430865;4.3;1480951;4.6;1385609;3.2;S;A;6660;12.9;22930;6.2;35744;11.8;271350;6.7;44;11.7;0;X;1846995;5.0;451193;4.1;180088;9.0;44538;6.2;226567;3.9;508447;3.6;233424;5.3;54538;14.2;220485;4.4;64533;3.9;57755;4.0;6778;8.1;270877;8.6;40024;14.8;4673;38.3;3808;13.7;5244;16.9;10797;7.6;21197;13.0;5059;9.8;23584;7.4;27300;9.1;14275;7.8;114915;12.3
0100000US;null;United States;314994;1394;13;null;Rope, cordage, twine, tire cord, and tire fabric mills;2018;1668290;0.2;289366;1.4;5822;1.9;4442;2.0;8765;1.8;193956;1.4;978503;0.2;881502;0.3;37710;2.0;7667;0.1;43541;0.1;8083;1.2;708270;0.1;0;X;0;X;642606;0.7;350017;1.6;215170;1.9;52965;1.2;81882;3.6;291371;3.3;169947;2.8;51007;4.9;70418;10.5;16783;4.8;13079;0.4;3704;21.9;128101;8.8;23306;20.2;1618;2.8;1230;3.2;1187;15.8;2982;9.7;10949;0.8;6771;5.7;6390;19.2;8638;11.1;7579;7.9;57452;10.1
0100000US;null;United States;314999;1311;13;null;All other miscellaneous textile product mills;2018;4628836;1.0;1068706;1.0;29516;1.3;22726;1.3;40385;1.6;698553;1.4;1957425;3.6;1667833;4.2;173717;4.4;12708;2.0;35347;2.1;67819;1.2;432506;2.3;D;D;D;D;2701753;3.1;668651;3.1;367259;1.9;61212;8.4;240181;6.5;712034;1.2;393540;1.1;65273;6.1;253222;2.4;92743;2.8;80308;3.0;12435;4.9;381406;6.5;55203;14.5;4230;7.6;5310;16.4;7308;12.2;12519;9.7;35678;6.4;10789;6.3;16827;11.2;24072;10.8;17126;6.0;192344;8.8
0100000US;null;United States;315110;1430;14;null;Hosiery and sock mills;2018;917911;0.7;248319;0.7;8392;1.2;6834;1.6;12483;1.0;179391;0.8;447321;0.3;368639;0.2;39261;1.7;5834;0.5;22719;0.4;10868;4.2;282801;0.2;0;X;0;X;419981;1.2;217390;0.1;115212;0.1;47507;0.1;54671;0.5;165042;0.7;85474;0.7;26636;0.7;52932;1.0;7912;3.9;6337;4.8;1576;0.6;62572;2.7;5157;0.8;475;0.8;510;0.7;649;4.1;1471;2.8;6178;1.2;4288;2.3;3963;12.0;4701;3.6;2593;3.6;32587;2.8
0100000US;null;United States;315190;1430;14;null;Other apparel knitting mills;2018;261093;5.0;74568;4.7;2348;5.9;1993;6.8;3777;7.7;55368;5.7;150030;5.2;97926;7.1;30590;4.5;582;14.6;1999;2.3;18934;0.8;18834;3.7;0;X;0;X;106920;3.6;42971;4.0;25375;7.1;4734;7.0;12862;1.8;38766;2.9;20423;9.6;5542;8.5;12801;3.9;5382;5.4;4957;5.8;425;1.8;29290;6.7;8856;4.2;377;12.9;225;9.9;611;8.2;581;10.8;1630;11.7;612;6.5;644;16.6;1773;5.2;1248;5.8;12735;8.1
0100000US;null;United States;315210;1410;14;null;Cut and sew apparel contractors;2018;1939468;1.6;675584;2.4;24454;2.8;21250;2.8;34994;3.3;537414;2.4;753547;1.7;562227;1.6;43003;7.4;6924;25.3;9039;6.2;132353;3.4;82246;7.4;D;D;D;D;1181408;1.9;194718;2.0;111365;3.2;33089;1.4;50264;1.6;193396;1.6;105635;2.3;34306;2.9;53455;2.3;69038;2.6;64811;2.6;4227;8.6;154592;7.0;21539;16.2;2545;10.6;2607;4.1;1717;6.5;4740;4.9;7059;5.8;5294;15.0;9689;5.6;12121;4.8;11500;7.0;75780;10.0
0100000US;null;United States;315220;1410;14;null;Men's and boys' cut and sew apparel manufacturing;2018;1577823;0.6;456727;0.5;15465;1.4;12591;0.7;22834;1.0;310403;0.8;683951;0.9;558822;0.9;34766;1.0;3706;11.7;7684;1.9;78974;2.2;71785;2.3;0;X;0;X;890479;0.9;300047;1.0;114671;2.0;55348;1.1;130028;3.0;292861;1.2;112650;2.7;53976;2.9;126235;4.9;26333;0.9;24409;0.8;1924;6.8;123318;12.6;8596;4.2;2414;14.3;1884;21.9;1380;3.5;3081;5.6;7977;3.8;2257;3.3;16826;24.5;13704;9.8;5880;5.4;59319;16.3
0100000US;null;United States;315240;1410;14;null;Women's, girls', and infants' cut and sew apparel manufacturing;2018;2933855;5.1;589089;3.6;13437;3.3;9527;2.7;15893;4.4;335150;3.9;1493868;5.6;988355;7.2;229627;22.3;3566;27.9;5707;10.2;266612;17.5;47037;7.2;D;D;0;X;1464529;5.7;404001;6.7;230139;4.2;59473;11.0;114389;13.3;441155;6.9;251000;5.4;63154;11.0;127001;10.6;84424;21.5;79624;21.8;4800;22.4;330064;12.0;40048;26.6;4669;23.6;4304;17.1;3386;27.1;9600;16.5;9458;15.8;5879;24.6;32258;9.4;35700;16.9;18084;10.7;166678;9.9
0100000US;null;United States;315280;1410;14;null;Other cut and sew apparel manufacturing;2018;1174727;2.4;265323;2.7;7432;2.7;5542;3.1;10003;4.1;147643;3.8;442399;1.8;294353;1.5;92924;2.0;1029;4.6;5012;4.6;49082;6.3;51360;5.2;0;X;0;X;733180;2.8;257609;2.6;158472;2.9;12970;23.1;86166;5.5;268193;2.6;157462;1.8;14832;12.1;95899;3.7;20061;2.6;18883;2.5;1178;4.1;123511;5.5;9516;4.1;1305;3.3;2621;2.7;1753;10.4;2388;5.6;3812;8.3;1912;3.3;8213;16.3;8602;5.9;7342;1.9;76047;6.5
0100000US;null;United States;315990;1399;13;null;Apparel accessories and other apparel manufacturing;2018;1069341;0.4;244329;0.7;7909;0.5;6025;0.6;10754;1.3;148152;1.4;468570;0.5;361495;0.8;82620;0.1;2192;0.7;5621;0.3;16642;8.1;57538;6.0;0;X;0;X;604160;0.9;218829;1.7;120589;2.9;20797;7.3;77443;1.6;234675;0.6;119078;1.1;25698;1.1;89900;1.8;19494;0.7;18182;0.7;1312;0.9;93516;5.1;13547;7.5;1644;5.9;1358;5.0;886;9.4;2320;6.5;3948;5.0;1289;7.0;11763;8.1;6891;4.8;3487;11.7;46383;8.5
0100000US;null;United States;316110;1511;15;null;Leather and hide tanning and finishing;2018;1253215;0.0;141032;0.0;3344;0.0;2686;0.0;5481;0.0;97841;0.0;932078;0.0;905384;0.0;7154;0.0;3319;0.0;9098;0.0;7123;0.0;109111;0.0;0;X;0;X;314930;0.0;153489;0.0;88149;0.0;30955;0.0;34385;0.0;148690;0.0;81677;0.0;31220;0.0;35793;0.0;7287;0.0;6057;0.0;1230;0.0;76298;0.0;4982;0.0;521;0.0;359;0.0;226;0.0;923;0.0;19555;0.0;9070;0.0;2108;0.0;4333;0.0;5476;0.0;28745;0.0
0100000US;null;United States;316210;1520;15;null;Footwear manufacturing;2018;1735133;0.1;423147;0.1;11549;0.1;8907;0.1;15395;0.1;289059;0.1;916105;0.1;775406;0.1;111081;0.1;2217;0.0;10792;0.1;16609;0.1;127086;0.1;0;X;0;X;832801;0.1;438366;0.1;293102;0.1;30397;0.0;114867;0.1;466445;0.1;308511;0.1;28761;0.0;129174;0.1;14826;0.0;12695;0.0;2131;0.0;150396;0.1;9765;0.1;1672;0.0;2585;0.0;943;0.0;3536;0.1;12218;0.1;1584;0.0;28802;0.1;11804;0.1;3108;0.1;74379;0.1
0100000US;null;United States;316992;1512;15;null;Women's handbag and purse manufacturing;2018;355774;0.0;70458;0.0;1559;0.0;1149;0.0;2214;0.0;37980;0.0;153166;0.0;99402;0.0;D;D;130;0.0;D;D;42707;0.0;9372;0.0;0;X;0;X;207606;0.0;36827;0.0;14665;0.0;5170;0.0;16992;0.0;52095;0.0;18117;0.0;6716;0.0;27262;0.0;4559;0.0;4402;0.0;157;0.0;27390;0.0;902;0.0;331;0.0;205;0.0;160;0.0;457;0.0;1440;0.0;235;0.0;4374;0.0;3134;0.0;870;0.0;15282;0.0
0100000US;null;United States;316998;1410;14;null;All other leather good and allied product manufacturing;2018;1186230;1.1;332088;1.6;8629;1.5;6686;1.6;11209;1.6;197276;3.2;502462;0.6;347270;0.7;D;D;2477;2.5;D;D;16359;1.2;65398;2.4;0;X;0;X;681629;1.8;194972;0.7;101378;2.6;16771;0.6;76823;2.8;194931;4.1;100682;3.1;15327;3.4;78922;6.4;34675;1.4;33158;1.5;1516;1.8;144804;4.8;29173;10.8;2750;7.2;2179;4.7;828;5.8;5133;4.8;4738;4.1;4272;36.8;20808;5.8;10419;3.9;5101;24.6;59404;6.2
0100000US;null;United States;321113;1610;16;null;Sawmills;2018;28429514;0.3;3767292;0.4;75853;0.5;65967;0.5;131999;0.6;3081798;0.4;15575848;0.4;14231618;0.4;329235;7.1;224336;1.5;580366;2.4;210293;2.4;7414077;2.6;1080803;0.1;638574;0.0;13116005;0.6;3710611;0.4;1630312;0.7;630456;0.6;1449843;0.5;4058424;0.7;1818335;0.7;704772;1.1;1535317;0.9;127710;2.6;44418;7.3;83292;1.0;2426224;1.4;108051;5.8;22795;25.1;6573;4.0;30579;2.9;34650;1.9;579578;1.2;38183;2.2;16099;12.0;102367;1.2;146173;1.7;1341175;1.9
0100000US;null;United States;321114;1610;16;null;Wood preservation;2018;6999288;2.6;532221;1.3;11591;0.9;8174;1.1;16169;1.5;325931;1.2;5536104;3.2;5290386;3.0;171492;11.6;32584;1.7;30443;3.1;11199;3.3;341137;3.8;0;X;0;X;1469895;3.9;1040663;2.0;705344;2.8;96457;2.2;238863;13.8;1064133;2.5;719712;2.9;88799;1.9;255622;5.7;37175;3.6;15745;5.0;21429;3.0;398774;5.9;37732;7.7;2121;18.2;821;4.6;1587;1.9;4286;5.1;50625;6.0;20151;33.5;3933;3.6;21678;16.1;24310;10.0;231531;5.7
0100000US;null;United States;321211;1621;16;null;Hardwood veneer and plywood manufacturing;2018;3303233;0.7;496715;1.0;11635;1.1;9805;1.1;19455;1.5;357275;1.3;2162416;0.9;1975953;1.0;111667;3.0;14011;2.4;43954;4.1;16831;10.3;536753;5.5;2662(s);49.6;0;X;1167926;1.3;429393;1.1;188767;2.1;28793;2.7;211833;1.0;466478;2.2;210410;4.8;34260;1.8;221809;1.4;23187;1.8;14337;2.1;8850;1.7;215148;5.0;19244;22.5;1910;5.1;1225;6.3;726;4.0;3247;5.0;38921;5.5;7049;5.2;1433;11.0;15410;10.4;10628;4.7;115355;5.1
0100000US;null;United States;321212;1621;16;null;Softwood veneer and plywood manufacturing;2018;3967554;0.5;576791;0.5;11390;0.6;10362;0.6;20361;0.9;495602;0.5;2300932;2.2;2149341;2.2;11415;0.2;44206;4.6;82411;1.0;13559;16.6;1155180;0.9;D;D;0;X;1680460;2.9;245753;5.3;75217;12.8;37001;7.4;133535;1.3;305743;4.6;92752;10.3;33304;22.9;179687;7.5;22841;2.0;6244;5.7;16597;0.7;193109;2.3;8625;7.3;881;5.2;908;0.7;1631;1.3;1423;3.2;45093;4.8;5019;3.2;579;2.2;7867;3.5;18527;1.7;102555;1.5
0100000US;null;United States;321213;1621;16;null;Engineered wood member (except truss) manufacturing;2018;2690230;4.7;299945;2.8;6053;5.6;5017;3.7;9985;2.2;221056;2.5;1877069;5.2;1789351;7.1;S;A;12915;2.9;40848;3.7;12734(s);51.6;616470;4.1;0;X;0;X;851229;6.3;219242;8.5;114051;12.8;19632;15.2;85559;13.0;278880;9.0;139801;22.3;31950;7.2;107129;8.1;16602;6.6;10563;8.8;6039;9.2;182244;15.4;19475;5.7;994;12.5;917;32.5;1214;7.6;2560;17.3;37057;20.3;7917(s);40.5;2235;1.8;11533(s);62.2;12908;26.0;85434;11.8
0100000US;null;United States;321214;1622;16;null;Truss manufacturing;2018;7260493;0.9;1343213;0.9;33584;1.3;24095;1.8;43209;1.7;847034;2.0;3927940;1.3;3537915;1.5;277130;7.5;18247;6.6;34719;3.5;59928;2.6;423572;4.9;D;D;D;D;3350414;1.5;601188;2.3;166094;4.4;27988;29.7;407107;3.5;693333;1.7;178113;4.4;33830;24.0;481390;2.1;90752;8.8;60799;9.9;29953;6.9;648089;9.2;203404;18.8;9406;5.4;1657;7.6;4006;7.3;13466;4.6;65331;6.0;9943;6.1;4634;4.5;25382;4.8;22242;5.0;288620;8.5
0100000US;null;United States;321219;1621;16;null;Reconstituted wood product manufacturing;2018;8171474;0.4;829104;1.3;13549;1.1;10910;1.3;22754;1.0;615955;1.7;3959975;0.4;3402841;0.5;104024;17.7;123314;0.9;303858;0.7;25939;0.5;5031451;0.6;D;D;0;X;4234384;0.7;560278;0.5;249572;0.9;32617;0.3;278089;0.3;599060;2.6;265934;3.9;39139;0.3;293987;1.9;37721;1.2;14697;2.0;23024;1.1;644152;1.5;23857;7.3;3841;1.9;3631;6.5;2251;30.5;5119;3.9;120427;2.3;25801;3.6;3361;6.0;21863;2.3;38992;2.1;395009;1.0
0100000US;null;United States;321911;1622;16;null;Wood window and door manufacturing;2018;13120747;0.5;2451042;0.4;54050;0.6;41454;0.6;76496;0.8;1610657;0.5;6000794;0.5;5493265;0.5;322905;3.0;40526;0.8;103724;0.6;40374(s);43.3;1219801;0.7;D;D;0;X;7127155;0.7;1028746;0.8;264960;3.4;124969;3.2;638817;1.0;1171498;0.9;269651;3.6;127479;0.8;774367;0.7;133644;2.6;105802;3.6;27842;7.2;1137920;2.6;84013;2.7;20490;7.0;13806;4.3;5791;7.0;17472;2.8;102749;3.4;22063;2.5;118064;0.8;99578;2.8;35998;4.0;617896;3.7
0100000US;null;United States;321912;1610;16;null;Cut stock, resawing lumber, and planing;2018;5631702;1.4;804460;1.0;20680;1.1;16393;1.3;29376;1.2;555702;1.1;3482655;1.6;3050167;1.8;289538;5.8;36542;2.0;69765;2.2;36642;9.7;781635;2.6;139;19.6;4(s);71.1;2182671;2.2;867547;0.8;399179;1.7;139075;2.3;329294;1.8;896257;0.8;440729;1.3;131147;2.5;324380;2.0;45842;3.9;32966;4.4;12876;3.1;380631;5.7;40591;7.9;2709;5.5;1486;10.5;8603;5.0;5938;3.9;73190;5.3;8233;6.0;5812;6.0;16996;8.8;19335;5.1;197739;8.2
0100000US;null;United States;321918;1610;16;null;Other millwork (including flooring);2018;7818351;1.1;1309264;0.9;33462;1.2;26663;1.6;47146;1.6;913591;1.6;4607988;2.0;4122539;1.7;269231;23.6;43954;2.6;90712;2.3;81553;6.3;976255;1.9;12371;14.1;D;D;3337403;1.5;1043664;3.0;356665;15.3;189545;4.0;497454;8.3;1211879;4.1;494346;8.1;178905;4.7;538628;5.6;92943;2.3;75361;2.3;17581;6.3;556695;5.3;81565;14.9;5330;8.5;3686;15.4;2728;9.7;13406;8.7;68055;4.5;17919;6.2;22816;5.8;32792;10.1;25194;7.6;283203;5.8
0100000US;null;United States;321920;1623;16;null;Wood container and pallet manufacturing;2018;10069528;1.6;1941738;1.9;53483;2.4;45265;2.5;86253;2.0;1444102;2.0;5644919;1.9;5160060;1.8;274851;9.5;60968;6.7;83184;3.2;65856;32.7;901623;3.1;0;X;0;X;4445337;2.4;814328;2.5;278684;3.0;173823;2.7;361820;3.6;874756;1.8;294401;3.8;178833;2.1;401522;2.4;172360;4.1;134139;5.2;38221;5.9;938940;10.5;171140;37.1;6717;12.5;9158(s);45.5;3521;18.1;17030;5.4;132246;7.8;23829;6.7;10468;6.3;41427;12.7;52681;12.7;470723;7.0
0100000US;null;United States;321991;1622;16;null;Manufactured home (mobile home) manufacturing;2018;5028941;0.7;1032428;1.4;24132;1.3;19580;1.1;41871;0.9;739748;1.2;2923480;0.6;2819421;0.6;48047;8.1;16407;0.2;12072;0.9;27533;4.3;134174;1.5;0;X;0;X;2113823;1.0;289160;1.0;57422;2.6;43895;1.8;187843;1.3;300409;1.1;64710;3.2;44968;1.9;190730;1.1;26455;1.1;19186;1.2;7269;1.1;221528;6.3;23791;11.7;13035;11.9;914;11.6;844;11.7;4160;4.9;21450;6.4;9782;8.7;13221;13.4;10957;7.9;14716;6.6;108659;6.6
0100000US;null;United States;321992;1622;16;null;Prefabricated wood building manufacturing;2018;4191611;1.2;789758;1.7;17200;1.4;12177;1.0;21459;2.0;435432;1.7;2473523;1.1;2125417;1.3;229257;2.9;15434;12.0;22082;0.9;81333;3.1;266438;0.9;0;X;0;X;1720806;2.2;378990;2.1;144830;2.6;52660;10.4;181501;2.0;391755;2.3;153353;3.2;46854;11.8;191548;2.1;47741;2.3;37591;2.9;10149;1.7;301986;6.5;34702;14.5;3189;19.3;2781;8.9;4738(s);41.5;6266;7.7;18279;6.1;6270;4.8;22944;10.4;16080;6.6;25370;7.9;161367;7.5
